player_id,season,week,season_type,passing_epa,completions,attempts,passing_yards,passing_tds,interceptions
00-0037545,2023,3,REG,,0,0,0.0,0,0.0
00-0037545,2023,4,REG,,0,0,0.0,0,0.0
00-0037545,2023,5,REG,,0,0,0.0,0,0.0
00-0037545,2023,6,REG,,0,0,0.0,0,0.0
00-0037545,2023,7,REG,,0,0,0.0,0,0.0
00-0037545,2023,8,REG,,0,0,0.0,0,0.0
00-0037545,2023,9,REG,,0,0,0.0,0,0.0
00-0037545,2023,10,REG,,0,0,0.0,0,0.0
00-0037545,2023,12,REG,,0,0,0.0,0,0.0
00-0037545,2023,15,REG,,0,0,0.0,0,0.0
00-0037545,2023,16,REG,,0,0,0.0,0,0.0
00-0037545,2023,17,REG,,0,0,0.0,0,0.0
00-0037545,2023,18,REG,,0,0,0.0,0,0.0
00-0037557,2023,2,REG,,0,0,0.0,0,0.0
00-0037557,2023,4,REG,,0,0,0.0,0,0.0
00-0037557,2023,5,REG,,0,0,0.0,0,0.0
00-0037557,2023,6,REG,,0,0,0.0,0,0.0
00-0037557,2023,16,REG,,0,0,0.0,0,0.0
00-0037557,2023,17,REG,,0,0,0.0,0,0.0
00-0037557,2023,18,REG,,0,0,0.0,0,0.0
00-0037569,2023,1,REG,,0,0,0.0,0,0.0
00-0037569,2023,2,REG,,0,0,0.0,0,0.0
00-0037569,2023,3,REG,,0,0,0.0,0,0.0
00-0037569,2023,15,REG,,0,0,0.0,0,0.0
00-0037569,2023,16,REG,,0,0,0.0,0,0.0
00-0037569,2023,17,REG,,0,0,0.0,0,0.0
00-0037569,2023,18,REG,,0,0,0.0,0,0.0
00-0037607,2023,13,REG,,0,0,0.0,0,0.0
00-0037614,2023,2,REG,,0,0,0.0,0,0.0
00-0037614,2023,3,REG,,0,0,0.0,0,0.0
00-0037614,2023,4,REG,,0,0,0.0,0,0.0
00-0037614,2023,5,REG,,0,0,0.0,0,0.0
00-0037614,2023,9,REG,,0,0,0.0,0,0.0
00-0037614,2023,10,REG,,0,0,0.0,0,0.0
00-0037614,2023,11,REG,,0,0,0.0,0,0.0
00-0037614,2023,12,REG,,0,0,0.0,0,0.0
00-0037614,2023,13,REG,,0,0,0.0,0,0.0
00-0037614,2023,14,REG,,0,0,0.0,0,0.0
00-0037614,2023,15,REG,,0,0,0.0,0,0.0
00-0037614,2023,16,REG,,0,0,0.0,0,0.0
00-0037614,2023,17,REG,,0,0,0.0,0,0.0
00-0037614,2023,18,REG,,0,0,0.0,0,0.0
00-0037654,2023,15,REG,,0,0,0.0,0,0.0
00-0037664,2023,1,REG,,0,0,0.0,0,0.0
00-0037664,2023,2,REG,,0,0,0.0,0,0.0
00-0037664,2023,3,REG,,0,0,0.0,0,0.0
00-0037664,2023,4,REG,,0,0,0.0,0,0.0
00-0037664,2023,5,REG,,0,0,0.0,0,0.0
00-0037664,2023,6,REG,,0,0,0.0,0,0.0
00-0037664,2023,7,REG,,0,0,0.0,0,0.0
00-0037664,2023,8,REG,,0,0,0.0,0,0.0
00-0037664,2023,9,REG,,0,0,0.0,0,0.0
00-0037664,2023,10,REG,,0,0,0.0,0,0.0
00-0037664,2023,12,REG,,0,0,0.0,0,0.0
00-0037664,2023,13,REG,,0,0,0.0,0,0.0
00-0037664,2023,14,REG,,0,0,0.0,0,0.0
00-0037664,2023,15,REG,,0,0,0.0,0,0.0
00-0037664,2023,16,REG,,0,0,0.0,0,0.0
00-0037664,2023,17,REG,,0,0,0.0,0,0.0
00-0037664,2023,18,REG,,0,0,0.0,0,0.0
00-0037666,2023,1,REG,,0,0,0.0,0,0.0
00-0037666,2023,2,REG,,0,0,0.0,0,0.0
00-0037666,2023,4,REG,,0,0,0.0,0,0.0
00-0037666,2023,8,REG,,0,0,0.0,0,0.0
00-0037666,2023,9,REG,,0,0,0.0,0,0.0
00-0037666,2023,10,REG,,0,0,0.0,0,0.0
00-0037666,2023,11,REG,,0,0,0.0,0,0.0
00-0037666,2023,12,REG,,0,0,0.0,0,0.0
00-0037666,2023,13,REG,,0,0,0.0,0,0.0
00-0037666,2023,14,REG,,0,0,0.0,0,0.0
00-0037666,2023,16,REG,,0,0,0.0,0,0.0
00-0037666,2023,17,REG,,0,0,0.0,0,0.0
00-0037666,2023,18,REG,,0,0,0.0,0,0.0
00-0037740,2023,1,REG,,0,0,0.0,0,0.0
00-0037740,2023,2,REG,,0,0,0.0,0,0.0
00-0037740,2023,3,REG,,0,0,0.0,0,0.0
00-0037740,2023,4,REG,,0,0,0.0,0,0.0
00-0037740,2023,5,REG,,0,0,0.0,0,0.0
00-0037740,2023,6,REG,,0,0,0.0,0,0.0
00-0037740,2023,8,REG,,0,0,0.0,0,0.0
00-0037740,2023,9,REG,,0,0,0.0,0,0.0
00-0037740,2023,10,REG,-0.4334826,0,1,0.0,0,0.0
00-0037740,2023,11,REG,,0,0,0.0,0,0.0
00-0037740,2023,12,REG,,0,0,0.0,0,0.0
00-0037740,2023,13,REG,,0,0,0.0,0,0.0
00-0037740,2023,14,REG,,0,0,0.0,0,0.0
00-0037740,2023,15,REG,,0,0,0.0,0,0.0
00-0037740,2023,16,REG,,0,0,0.0,0,0.0
00-0037740,2023,17,REG,,0,0,0.0,0,0.0
00-0037740,2023,18,REG,,0,0,0.0,0,0.0
00-0037741,2023,1,REG,,0,0,0.0,0,0.0
00-0037741,2023,2,REG,,0,0,0.0,0,0.0
00-0037741,2023,3,REG,,0,0,0.0,0,0.0
00-0037741,2023,4,REG,,0,0,0.0,0,0.0
00-0037741,2023,5,REG,,0,0,0.0,0,0.0
00-0037741,2023,6,REG,,0,0,0.0,0,0.0
00-0037741,2023,7,REG,,0,0,0.0,0,0.0
00-0037741,2023,8,REG,,0,0,0.0,0,0.0
00-0037741,2023,9,REG,,0,0,0.0,0,0.0
00-0037741,2023,10,REG,,0,0,0.0,0,0.0
00-0037741,2023,11,REG,,0,0,0.0,0,0.0
00-0037741,2023,12,REG,,0,0,0.0,0,0.0
00-0037741,2023,13,REG,,0,0,0.0,0,0.0
00-0037741,2023,15,REG,,0,0,0.0,0,0.0
00-0037741,2023,16,REG,,0,0,0.0,0,0.0
00-0037741,2023,17,REG,,0,0,0.0,0,0.0
00-0037741,2023,18,REG,,0,0,0.0,0,0.0
00-0037742,2023,1,REG,,0,0,0.0,0,0.0
00-0037742,2023,2,REG,,0,0,0.0,0,0.0
00-0037742,2023,3,REG,,0,0,0.0,0,0.0
00-0037742,2023,8,REG,,0,0,0.0,0,0.0
00-0037742,2023,9,REG,,0,0,0.0,0,0.0
00-0037742,2023,14,REG,,0,0,0.0,0,0.0
00-0037742,2023,15,REG,,0,0,0.0,0,0.0
00-0037742,2023,16,REG,,0,0,0.0,0,0.0
00-0037742,2023,17,REG,,0,0,0.0,0,0.0
00-0037744,2023,1,REG,,0,0,0.0,0,0.0
00-0037744,2023,2,REG,,0,0,0.0,0,0.0
00-0037744,2023,3,REG,,0,0,0.0,0,0.0
00-0037744,2023,4,REG,,0,0,0.0,0,0.0
00-0037744,2023,5,REG,,0,0,0.0,0,0.0
00-0037744,2023,6,REG,,0,0,0.0,0,0.0
00-0037744,2023,7,REG,,0,0,0.0,0,0.0
00-0037744,2023,8,REG,,0,0,0.0,0,0.0
00-0037744,2023,9,REG,,0,0,0.0,0,0.0
00-0037744,2023,10,REG,,0,0,0.0,0,0.0
00-0037744,2023,11,REG,,0,0,0.0,0,0.0
00-0037744,2023,12,REG,,0,0,0.0,0,0.0
00-0037744,2023,13,REG,,0,0,0.0,0,0.0
00-0037744,2023,15,REG,,0,0,0.0,0,0.0
00-0037744,2023,16,REG,,0,0,0.0,0,0.0
00-0037744,2023,17,REG,,0,0,0.0,0,0.0
00-0037744,2023,18,REG,,0,0,0.0,0,0.0
00-0037745,2023,2,REG,,0,0,0.0,0,0.0
00-0037745,2023,4,REG,,0,0,0.0,0,0.0
00-0037745,2023,6,REG,,0,0,0.0,0,0.0
00-0037745,2023,7,REG,,0,0,0.0,0,0.0
00-0037745,2023,8,REG,,0,0,0.0,0,0.0
00-0037745,2023,9,REG,,0,0,0.0,0,0.0
00-0037745,2023,14,REG,,0,0,0.0,0,0.0
00-0037745,2023,15,REG,,0,0,0.0,0,0.0
00-0037745,2023,16,REG,,0,0,0.0,0,0.0
00-0037745,2023,17,REG,,0,0,0.0,0,0.0
00-0037746,2023,1,REG,,0,0,0.0,0,0.0
00-0037746,2023,2,REG,,0,0,0.0,0,0.0
00-0037746,2023,3,REG,,0,0,0.0,0,0.0
00-0037746,2023,4,REG,,0,0,0.0,0,0.0
00-0037746,2023,5,REG,,0,0,0.0,0,0.0
00-0037746,2023,6,REG,,0,0,0.0,0,0.0
00-0037746,2023,7,REG,,0,0,0.0,0,0.0
00-0037746,2023,8,REG,,0,0,0.0,0,0.0
00-0037746,2023,9,REG,,0,0,0.0,0,0.0
00-0037746,2023,10,REG,,0,0,0.0,0,0.0
00-0037746,2023,11,REG,,0,0,0.0,0,0.0
00-0037746,2023,12,REG,,0,0,0.0,0,0.0
00-0037746,2023,13,REG,,0,0,0.0,0,0.0
00-0037746,2023,17,REG,,0,0,0.0,0,0.0
00-0037746,2023,18,REG,,0,0,0.0,0,0.0
00-0037801,2023,1,REG,,0,0,0.0,0,0.0
00-0037801,2023,2,REG,,0,0,0.0,0,0.0
00-0037801,2023,4,REG,,0,0,0.0,0,0.0
00-0037801,2023,5,REG,,0,0,0.0,0,0.0
00-0037801,2023,8,REG,,0,0,0.0,0,0.0
00-0037801,2023,9,REG,,0,0,0.0,0,0.0
00-0037801,2023,11,REG,,0,0,0.0,0,0.0
00-0037801,2023,12,REG,,0,0,0.0,0,0.0
00-0037801,2023,13,REG,,0,0,0.0,0,0.0
00-0037801,2023,14,REG,,0,0,0.0,0,0.0
00-0037801,2023,16,REG,,0,0,0.0,0,0.0
00-0037801,2023,18,REG,,0,0,0.0,0,0.0
00-0037805,2023,4,REG,,0,0,0.0,0,0.0
00-0037805,2023,5,REG,,0,0,0.0,0,0.0
00-0037805,2023,6,REG,,0,0,0.0,0,0.0
00-0037805,2023,8,REG,,0,0,0.0,0,0.0
00-0037805,2023,9,REG,,0,0,0.0,0,0.0
00-0037805,2023,11,REG,,0,0,0.0,0,0.0
00-0037805,2023,12,REG,,0,0,0.0,0,0.0
00-0037805,2023,13,REG,,0,0,0.0,0,0.0
00-0037805,2023,14,REG,,0,0,0.0,0,0.0
00-0037805,2023,15,REG,,0,0,0.0,0,0.0
00-0037809,2023,1,REG,,0,0,0.0,0,0.0
00-0037809,2023,2,REG,,0,0,0.0,0,0.0
00-0037809,2023,3,REG,,0,0,0.0,0,0.0
00-0037809,2023,4,REG,,0,0,0.0,0,0.0
00-0037809,2023,5,REG,,0,0,0.0,0,0.0
00-0037809,2023,6,REG,,0,0,0.0,0,0.0
00-0037809,2023,8,REG,,0,0,0.0,0,0.0
00-0037809,2023,9,REG,,0,0,0.0,0,0.0
00-0037809,2023,10,REG,,0,0,0.0,0,0.0
00-0037809,2023,11,REG,,0,0,0.0,0,0.0
00-0037809,2023,12,REG,,0,0,0.0,0,0.0
00-0037809,2023,13,REG,,0,0,0.0,0,0.0
00-0037809,2023,14,REG,,0,0,0.0,0,0.0
00-0037809,2023,15,REG,,0,0,0.0,0,0.0
00-0037809,2023,16,REG,,0,0,0.0,0,0.0
00-0037809,2023,17,REG,,0,0,0.0,0,0.0
00-0037809,2023,18,REG,,0,0,0.0,0,0.0
00-0037816,2023,1,REG,,0,0,0.0,0,0.0
00-0037816,2023,2,REG,,0,0,0.0,0,0.0
00-0037816,2023,3,REG,,0,0,0.0,0,0.0
00-0037816,2023,4,REG,,0,0,0.0,0,0.0
00-0037816,2023,5,REG,,0,0,0.0,0,0.0
00-0037816,2023,7,REG,,0,0,0.0,0,0.0
00-0037816,2023,8,REG,,0,0,0.0,0,0.0
00-0037816,2023,9,REG,,0,0,0.0,0,0.0
00-0037816,2023,10,REG,,0,0,0.0,0,0.0
00-0037816,2023,11,REG,,0,0,0.0,0,0.0
00-0037816,2023,12,REG,,0,0,0.0,0,0.0
00-0037816,2023,13,REG,,0,0,0.0,0,0.0
00-0037816,2023,14,REG,,0,0,0.0,0,0.0
00-0037816,2023,15,REG,,0,0,0.0,0,0.0
00-0037816,2023,16,REG,,0,0,0.0,0,0.0
00-0037816,2023,17,REG,,0,0,0.0,0,0.0
00-0037816,2023,18,REG,,0,0,0.0,0,0.0
00-0037827,2023,5,REG,,0,0,0.0,0,0.0
00-0037834,2023,1,REG,6.527864,19,29,220.0,2,0.0
00-0037834,2023,2,REG,3.2599137,17,25,206.0,0,0.0
00-0037834,2023,3,REG,16.462496,25,37,310.0,2,0.0
00-0037834,2023,4,REG,22.844091,20,21,283.0,1,0.0
00-0037834,2023,5,REG,18.542002,17,24,252.0,4,0.0
00-0037834,2023,6,REG,-10.562339,12,27,125.0,1,1.0
00-0037834,2023,7,REG,8.15835,21,30,272.0,1,2.0
00-0037834,2023,8,REG,-2.8519344,22,31,365.0,1,2.0
00-0037834,2023,10,REG,17.11725,19,26,296.0,3,0.0
00-0037834,2023,11,REG,15.87039,21,25,333.0,3,0.0
00-0037834,2023,12,REG,0.7482287,21,30,209.0,1,1.0
00-0037834,2023,13,REG,22.329712,19,27,314.0,4,0.0
00-0037834,2023,14,REG,12.758139,19,27,368.0,2,1.0
00-0037834,2023,15,REG,18.168194,16,25,242.0,4,0.0
00-0037834,2023,16,REG,-18.069515,18,32,255.0,0,4.0
00-0037834,2023,17,REG,12.450719,22,28,230.0,2,0.0
00-0037837,2023,1,REG,,0,0,0.0,0,0.0
00-0037837,2023,2,REG,,0,0,0.0,0,0.0
00-0037837,2023,3,REG,,0,0,0.0,0,0.0
00-0037837,2023,4,REG,,0,0,0.0,0,0.0
00-0037837,2023,5,REG,,0,0,0.0,0,0.0
00-0037837,2023,7,REG,,0,0,0.0,0,0.0
00-0037837,2023,8,REG,,0,0,0.0,0,0.0
00-0037837,2023,9,REG,,0,0,0.0,0,0.0
00-0037837,2023,10,REG,,0,0,0.0,0,0.0
00-0037837,2023,12,REG,,0,0,0.0,0,0.0
00-0037837,2023,13,REG,,0,0,0.0,0,0.0
00-0037837,2023,14,REG,,0,0,0.0,0,0.0
00-0037837,2023,16,REG,,0,0,0.0,0,0.0
00-0037837,2023,18,REG,,0,0,0.0,0,0.0
00-0037838,2023,1,REG,,0,0,0.0,0,0.0
00-0037838,2023,2,REG,,0,0,0.0,0,0.0
00-0037838,2023,3,REG,,0,0,0.0,0,0.0
00-0037838,2023,8,REG,,0,0,0.0,0,0.0
00-0037838,2023,9,REG,,0,0,0.0,0,0.0
00-0037838,2023,10,REG,,0,0,0.0,0,0.0
00-0037838,2023,11,REG,,0,0,0.0,0,0.0
00-0037838,2023,12,REG,,0,0,0.0,0,0.0
00-0037838,2023,14,REG,,0,0,0.0,0,0.0
00-0037838,2023,15,REG,,0,0,0.0,0,0.0
00-0037838,2023,16,REG,,0,0,0.0,0,0.0
00-0037838,2023,17,REG,,0,0,0.0,0,0.0
00-0037838,2023,18,REG,,0,0,0.0,0,0.0
00-0037840,2023,1,REG,,0,0,0.0,0,0.0
00-0037840,2023,2,REG,,0,0,0.0,0,0.0
00-0037840,2023,3,REG,,0,0,0.0,0,0.0
00-0037840,2023,4,REG,,0,0,0.0,0,0.0
00-0037840,2023,5,REG,,0,0,0.0,0,0.0
00-0037840,2023,6,REG,,0,0,0.0,0,0.0
00-0037840,2023,12,REG,,0,0,0.0,0,0.0
00-0037840,2023,13,REG,,0,0,0.0,0,0.0
00-0037840,2023,14,REG,,0,0,0.0,0,0.0
00-0037840,2023,15,REG,,0,0,0.0,0,0.0
00-0037840,2023,16,REG,,0,0,0.0,0,0.0
00-0037840,2023,17,REG,,0,0,0.0,0,0.0
00-0038040,2023,1,REG,,0,0,0.0,0,0.0
00-0038040,2023,2,REG,,0,0,0.0,0,0.0
00-0038040,2023,4,REG,,0,0,0.0,0,0.0
00-0038040,2023,6,REG,,0,0,0.0,0,0.0
00-0038040,2023,7,REG,,0,0,0.0,0,0.0
00-0038040,2023,9,REG,,0,0,0.0,0,0.0
00-0038040,2023,10,REG,,0,0,0.0,0,0.0
00-0038040,2023,12,REG,,0,0,0.0,0,0.0
00-0038040,2023,14,REG,,0,0,0.0,0,0.0
00-0038040,2023,15,REG,,0,0,0.0,0,0.0
00-0038040,2023,16,REG,,0,0,0.0,0,0.0
00-0038040,2023,17,REG,,0,0,0.0,0,0.0
00-0038040,2023,18,REG,,0,0,0.0,0,0.0
00-0038041,2023,1,REG,,0,0,0.0,0,0.0
00-0038041,2023,2,REG,,0,0,0.0,0,0.0
00-0038041,2023,3,REG,,0,0,0.0,0,0.0
00-0038041,2023,4,REG,,0,0,0.0,0,0.0
00-0038041,2023,5,REG,,0,0,0.0,0,0.0
00-0038041,2023,6,REG,,0,0,0.0,0,0.0
00-0038041,2023,8,REG,,0,0,0.0,0,0.0
00-0038041,2023,9,REG,,0,0,0.0,0,0.0
00-0038041,2023,10,REG,,0,0,0.0,0,0.0
00-0038041,2023,11,REG,,0,0,0.0,0,0.0
00-0038041,2023,12,REG,,0,0,0.0,0,0.0
00-0038041,2023,13,REG,,0,0,0.0,0,0.0
00-0038041,2023,14,REG,,0,0,0.0,0,0.0
00-0038041,2023,15,REG,,0,0,0.0,0,0.0
00-0038041,2023,16,REG,,0,0,0.0,0,0.0
00-0038041,2023,17,REG,,0,0,0.0,0,0.0
00-0038041,2023,18,REG,,0,0,0.0,0,0.0
00-0038045,2023,2,REG,,0,0,0.0,0,0.0
00-0038045,2023,3,REG,,0,0,0.0,0,0.0
00-0038045,2023,4,REG,,0,0,0.0,0,0.0
00-0038045,2023,6,REG,,0,0,0.0,0,0.0
00-0038045,2023,8,REG,,0,0,0.0,0,0.0
00-0038045,2023,14,REG,,0,0,0.0,0,0.0
00-0038045,2023,15,REG,,0,0,0.0,0,0.0
00-0038045,2023,16,REG,,0,0,0.0,0,0.0
00-0038045,2023,17,REG,,0,0,0.0,0,0.0
00-0038046,2023,1,REG,,0,0,0.0,0,0.0
00-0038046,2023,11,REG,,0,0,0.0,0,0.0
00-0038046,2023,15,REG,,0,0,0.0,0,0.0
00-0038046,2023,16,REG,,0,0,0.0,0,0.0
00-0038046,2023,17,REG,,0,0,0.0,0,0.0
00-0038046,2023,18,REG,,0,0,0.0,0,0.0
00-0038090,2023,1,REG,,0,0,0.0,0,0.0
00-0038090,2023,2,REG,,0,0,0.0,0,0.0
00-0038090,2023,3,REG,,0,0,0.0,0,0.0
00-0038090,2023,4,REG,,0,0,0.0,0,0.0
00-0038090,2023,5,REG,,0,0,0.0,0,0.0
00-0038090,2023,6,REG,,0,0,0.0,0,0.0
00-0038090,2023,7,REG,,0,0,0.0,0,0.0
00-0038090,2023,8,REG,,0,0,0.0,0,0.0
00-0038090,2023,9,REG,,0,0,0.0,0,0.0
00-0038090,2023,11,REG,,0,0,0.0,0,0.0
00-0038090,2023,12,REG,,0,0,0.0,0,0.0
00-0038090,2023,13,REG,,0,0,0.0,0,0.0
00-0038090,2023,14,REG,,0,0,0.0,0,0.0
00-0038092,2023,1,REG,,0,0,0.0,0,0.0
00-0038092,2023,2,REG,,0,0,0.0,0,0.0
00-0038098,2023,2,REG,,0,0,0.0,0,0.0
00-0038098,2023,3,REG,,0,0,0.0,0,0.0
00-0038098,2023,4,REG,,0,0,0.0,0,0.0
00-0038098,2023,7,REG,,0,0,0.0,0,0.0
00-0038098,2023,8,REG,,0,0,0.0,0,0.0
00-0038098,2023,9,REG,,0,0,0.0,0,0.0
00-0038098,2023,11,REG,,0,0,0.0,0,0.0
00-0038098,2023,13,REG,,0,0,0.0,0,0.0
00-0038098,2023,14,REG,,0,0,0.0,0,0.0
00-0038098,2023,15,REG,,0,0,0.0,0,0.0
00-0038098,2023,16,REG,,0,0,0.0,0,0.0
00-0038098,2023,17,REG,,0,0,0.0,0,0.0
00-0038098,2023,18,REG,,0,0,0.0,0,0.0
00-0038102,2023,1,REG,-20.120926,31,46,232.0,1,2.0
00-0038102,2023,2,REG,-7.772113,15,30,222.0,1,1.0
00-0038102,2023,3,REG,5.9215956,16,28,235.0,2,0.0
00-0038102,2023,4,REG,-13.63071,15,23,114.0,0,1.0
00-0038102,2023,5,REG,4.0485253,18,32,224.0,1,0.0
00-0038102,2023,7,REG,0.638551,17,25,230.0,0,0.0
00-0038102,2023,8,REG,-6.3981776,10,16,73.0,0,0.0
00-0038102,2023,9,REG,3.3539546,19,30,160.0,1,0.0
00-0038102,2023,10,REG,-5.6876287,14,23,126.0,0,0.0
00-0038102,2023,11,REG,-11.891549,15,28,106.0,0,0.0
00-0038102,2023,12,REG,11.777033,24,33,278.0,0,0.0
00-0038102,2023,13,REG,-0.48004705,7,10,70.0,0,0.0
00-0038104,2023,6,REG,,0,0,0.0,0,0.0
00-0038104,2023,7,REG,,0,0,0.0,0,0.0
00-0038104,2023,9,REG,,0,0,0.0,0,0.0
00-0038104,2023,12,REG,,0,0,0.0,0,0.0
00-0038104,2023,13,REG,,0,0,0.0,0,0.0
00-0038104,2023,14,REG,,0,0,0.0,0,0.0
00-0038104,2023,15,REG,,0,0,0.0,0,0.0
00-0038104,2023,16,REG,,0,0,0.0,0,0.0
00-0038104,2023,17,REG,,0,0,0.0,0,0.0
00-0038108,2023,4,REG,-2.9953647,4,9,57.0,0,0.0
00-0038108,2023,5,REG,-7.567776,3,9,22.0,0,0.0
00-0038108,2023,10,REG,-0.8285839,3,7,25.0,0,1.0
00-0038108,2023,12,REG,-6.413295,9,14,54.0,0,1.0
00-0038108,2023,13,REG,-15.719806,13,25,141.0,0,0.0
00-0038108,2023,14,REG,1.2988814,19,28,240.0,3,1.0
00-0038108,2023,15,REG,-12.918296,23,31,180.0,1,1.0
00-0038108,2023,16,REG,3.1802256,25,33,256.0,2,0.0
00-0038108,2023,17,REG,-12.082419,16,26,209.0,0,3.0
00-0038108,2023,18,REG,-27.74902,12,30,88.0,0,2.0
00-0038115,2023,1,REG,,0,0,0.0,0,0.0
00-0038115,2023,3,REG,,0,0,0.0,0,0.0
00-0038115,2023,4,REG,,0,0,0.0,0,0.0
00-0038115,2023,5,REG,,0,0,0.0,0,0.0
00-0038115,2023,8,REG,,0,0,0.0,0,0.0
00-0038115,2023,9,REG,,0,0,0.0,0,0.0
00-0038115,2023,10,REG,,0,0,0.0,0,0.0
00-0038115,2023,11,REG,,0,0,0.0,0,0.0
00-0038115,2023,12,REG,,0,0,0.0,0,0.0
00-0038115,2023,14,REG,,0,0,0.0,0,0.0
00-0038115,2023,15,REG,,0,0,0.0,0,0.0
00-0038115,2023,16,REG,,0,0,0.0,0,0.0
00-0038115,2023,17,REG,,0,0,0.0,0,0.0
00-0038117,2023,3,REG,,0,0,0.0,0,0.0
00-0038117,2023,4,REG,,0,0,0.0,0,0.0
00-0038117,2023,5,REG,,0,0,0.0,0,0.0
00-0038117,2023,6,REG,,0,0,0.0,0,0.0
00-0038117,2023,7,REG,,0,0,0.0,0,0.0
00-0038117,2023,8,REG,,0,0,0.0,0,0.0
00-0038117,2023,9,REG,,0,0,0.0,0,0.0
00-0038117,2023,10,REG,,0,0,0.0,0,0.0
00-0038117,2023,11,REG,,0,0,0.0,0,0.0
00-0038117,2023,12,REG,,0,0,0.0,0,0.0
00-0038117,2023,14,REG,,0,0,0.0,0,0.0
00-0038117,2023,15,REG,,0,0,0.0,0,0.0
00-0038117,2023,16,REG,,0,0,0.0,0,0.0
00-0038117,2023,17,REG,,0,0,0.0,0,0.0
00-0038117,2023,18,REG,,0,0,0.0,0,0.0
00-0038120,2023,1,REG,,0,0,0.0,0,0.0
00-0038120,2023,2,REG,,0,0,0.0,0,0.0
00-0038120,2023,3,REG,,0,0,0.0,0,0.0
00-0038120,2023,4,REG,,0,0,0.0,0,0.0
00-0038120,2023,5,REG,,0,0,0.0,0,0.0
00-0038120,2023,6,REG,,0,0,0.0,0,0.0
00-0038120,2023,8,REG,,0,0,0.0,0,0.0
00-0038120,2023,9,REG,,0,0,0.0,0,0.0
00-0038120,2023,10,REG,,0,0,0.0,0,0.0
00-0038120,2023,11,REG,,0,0,0.0,0,0.0
00-0038120,2023,12,REG,,0,0,0.0,0,0.0
00-0038120,2023,13,REG,,0,0,0.0,0,0.0
00-0038120,2023,14,REG,,0,0,0.0,0,0.0
00-0038120,2023,15,REG,,0,0,0.0,0,0.0
00-0038120,2023,16,REG,,0,0,0.0,0,0.0
00-0038120,2023,17,REG,,0,0,0.0,0,0.0
00-0038120,2023,18,REG,,0,0,0.0,0,0.0
00-0038122,2023,1,REG,-4.45045,15,18,115.0,1,0.0
00-0038122,2023,2,REG,3.1194444,19,32,237.0,1,1.0
00-0038122,2023,3,REG,-14.69095,21,38,201.0,0,0.0
00-0038122,2023,4,REG,-19.31931,19,31,191.0,1,2.0
00-0038122,2023,5,REG,14.121647,28,37,329.0,1,0.0
00-0038122,2023,6,REG,-8.266499,28,47,307.0,2,3.0
00-0038122,2023,7,REG,7.059154,19,25,250.0,0,0.0
00-0038122,2023,8,REG,-10.73926,8,12,71.0,0,0.0
00-0038122,2023,10,REG,2.4857614,4,6,39.0,0,0.0
00-0038122,2023,12,REG,-2.7463157,13,21,168.0,1,2.0
00-0038122,2023,13,REG,-3.778802,12,27,121.0,1,0.0
00-0038122,2023,14,REG,-3.4233186,26,40,347.0,1,1.0
00-0038122,2023,15,REG,3.120557,12,20,152.0,1,1.0
00-0038122,2023,17,REG,-2.759171,3,4,17.0,0,1.0
00-0038122,2023,18,REG,6.8677697,22,30,291.0,2,1.0
00-0038124,2023,4,REG,,0,0,0.0,0,0.0
00-0038124,2023,5,REG,,0,0,0.0,0,0.0
00-0038124,2023,7,REG,,0,0,0.0,0,0.0
00-0038124,2023,8,REG,,0,0,0.0,0,0.0
00-0038124,2023,9,REG,,0,0,0.0,0,0.0
00-0038124,2023,10,REG,,0,0,0.0,0,0.0
00-0038124,2023,11,REG,,0,0,0.0,0,0.0
00-0038124,2023,12,REG,,0,0,0.0,0,0.0
00-0038124,2023,13,REG,,0,0,0.0,0,0.0
00-0038128,2023,6,REG,-0.068276934,4,5,74.0,0,0.0
00-0038128,2023,8,REG,,0,0,0.0,0,0.0
00-0038129,2023,1,REG,,0,0,0.0,0,0.0
00-0038129,2023,2,REG,,0,0,0.0,0,0.0
00-0038129,2023,3,REG,,0,0,0.0,0,0.0
00-0038129,2023,4,REG,,0,0,0.0,0,0.0
00-0038129,2023,6,REG,,0,0,0.0,0,0.0
00-0038129,2023,7,REG,,0,0,0.0,0,0.0
00-0038129,2023,8,REG,,0,0,0.0,0,0.0
00-0038129,2023,9,REG,,0,0,0.0,0,0.0
00-0038129,2023,10,REG,,0,0,0.0,0,0.0
00-0038129,2023,11,REG,,0,0,0.0,0,0.0
00-0038129,2023,12,REG,,0,0,0.0,0,0.0
00-0038129,2023,14,REG,,0,0,0.0,0,0.0
00-0038129,2023,15,REG,,0,0,0.0,0,0.0
00-0038129,2023,16,REG,,0,0,0.0,0,0.0
00-0038129,2023,17,REG,,0,0,0.0,0,0.0
00-0038129,2023,18,REG,,0,0,0.0,0,0.0
00-0038134,2023,1,REG,,0,0,0.0,0,0.0
00-0038134,2023,2,REG,,0,0,0.0,0,0.0
00-0038134,2023,3,REG,,0,0,0.0,0,0.0
00-0038134,2023,4,REG,,0,0,0.0,0,0.0
00-0038134,2023,6,REG,,0,0,0.0,0,0.0
00-0038134,2023,7,REG,,0,0,0.0,0,0.0
00-0038134,2023,8,REG,,0,0,0.0,0,0.0
00-0038134,2023,9,REG,,0,0,0.0,0,0.0
00-0038134,2023,10,REG,,0,0,0.0,0,0.0
00-0038134,2023,11,REG,,0,0,0.0,0,0.0
00-0038134,2023,14,REG,,0,0,0.0,0,0.0
